"threemonth","satisfactory","storerating","creditLevel","type","tripschedule","num_spot","price.level","title.type","title.level","combo.level","plane","CRH","train","coach","giftcard","teamdiscount","discount","earlydiscount","vipdiscount","trip_guarantee_1","trip_guarantee_2","no_self_financed","no_forced_shopping","describes","refund","hot_names"
21,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
29,"=100",5,4,"欧洲","长期","中","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"普通"
28,"=100",5,0,"欧洲","长期","unknown","高","自由行","豪华","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
20,"=100",5,2,"欧洲","长期","中","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"知名"
29,"=100",5,0,"欧洲","长期","中","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"普通"
21,"=100",5,0,"欧洲","长期","unknown","高","自由行","普通","豪华型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"小众"
26,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
24,"=100",5,3,"欧洲","长期","中","高","跟团游","豪华","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
27,"=100",5,5,"欧洲","长期","中","高","半自助","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"普通"
26,"=100",5,4,"欧洲","长期","中","高","跟团游","轻奢","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
23,"=100",5,0,"欧洲","长期","unknown","高","自由行","豪华","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"知名"
28,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
21,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"普通"
26,"=100",5,4,"欧洲","长期","中","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"普通"
22,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
29,"=100",5,0,"欧洲","长期","多","高","跟团游","轻奢","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
29,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"小众"
23,"=100",5,0,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
29,"=100",5,5,"欧洲","长期","多","高","跟团游","普通","豪华型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
24,"=100",5,0,"欧洲","长期","少","高","跟团游","豪华","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
20,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
22,"=100",5,1,"欧洲","长期","少","高","半自助","轻奢","经济型",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"小众"
30,"=100",5,1,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"小众"
30,"=100",5,3,"欧洲","长期","中","高","跟团游","轻奢","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"普通"
27,"=100",5,2,"欧洲","长期","多","高","跟团游","轻奢","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
24,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
25,"=100",5,0,"欧洲","长期","unknown","高","自由行","豪华","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"知名"
27,"=100",5,1,"欧洲","长期","中","中","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"普通"
20,"=100",5,0,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"知名"
30,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
22,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
32,"=100",5,0,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"普通"
27,"=100",5,2,"欧洲","长期","多","高","跟团游","轻奢","豪华型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
28,"=100",5,0,"欧洲","长期","unknown","高","自由行","豪华","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"知名"
26,"=100",5,0,"欧洲","长期","unknown","高","自由行","豪华","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"知名"
25,"=100",5,0,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
21,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"普通"
27,"=100",5,0,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
24,"=100",5,3,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
21,"=100",5,0,"欧洲","长期","unknown","高","自由行","豪华","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
25,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
29,"=100",5,0,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
30,"=100",5,0,"欧洲","长期","unknown","高","自由行","豪华","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
23,"=100",5,2,"欧洲","长期","多","高","跟团游","轻奢","豪华型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"知名"
28,"=100",5,5,"欧洲","长期","多","高","跟团游","普通","豪华型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
35,"=99",5,3,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"小众"
25,"=100",5,0,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
24,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"知名"
22,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
20,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
27,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"普通"
29,"=100",5,0,"欧洲","长期","中","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
24,"=100",5,0,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
21,"=100",5,0,"欧洲","长期","unknown","高","自由行","豪华","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"知名"
29,"=99",5,4,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"普通"
27,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","豪华型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"普通"
28,"=100",5,4,"欧洲","长期","多","高","跟团游","轻奢","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"普通"
21,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
22,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
28,"=100",5,0,"欧洲","长期","中","高","跟团游","轻奢","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"普通"
21,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
25,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"普通"
25,"=100",5,3,"欧洲","长期","多","高","半自助","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"小众"
21,"=100",5,3,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"小众"
27,"=100",5,0,"欧洲","长期","unknown","高","自由行","豪华","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"知名"
22,"=100",5,0,"欧洲","长期","多","高","半自助","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"普通"
25,"=100",5,0,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
28,"=100",5,0,"欧洲","长期","多","高","跟团游","轻奢","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"普通"
24,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"普通"
29,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
21,"=100",5,0,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
21,"=100",5,0,"欧洲","长期","unknown","高","自由行","豪华","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"知名"
21,"=100",5,0,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
24,"=100",5,0,"欧洲","长期","少","高","半自助","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"普通"
22,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
28,"=100",5,3,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"小众"
25,"=100",5,0,"欧洲","长期","unknown","高","自由行","豪华","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
25,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
25,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"知名"
26,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"知名"
27,"=100",5,0,"欧洲","长期","unknown","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"小众"
27,"=100",5,0,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
21,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","豪华型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"知名"
28,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
26,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
29,"=100",5,1,"欧洲","长期","多","高","跟团游","普通","豪华型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"小众"
29,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"普通"
22,"=100",5,0,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"知名"
26,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
26,"=100",5,4,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"普通"
22,"=99",5,0,"欧洲","长期","少","高","半自助","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"普通"
29,"=100",5,5,"欧洲","长期","多","高","跟团游","豪华","豪华型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"小众"
29,"=100",5,0,"欧洲","长期","unknown","高","跟团游","轻奢","经济型",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"小众"
22,"=100",5,5,"欧洲","长期","多","高","跟团游","豪华","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"普通"
27,"=100",5,2,"欧洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
21,"=100",5,0,"欧洲","长期","unknown","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"小众"
29,"=100",5,5,"欧洲","长期","中","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
24,"=100",5,4,"美洲","中期","unknown","高","自由行","豪华","豪华型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
27,"=100",5,0,"美洲","长期","少","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"普通"
22,"=100",5,3,"美洲","长期","unknown","高","自由行","轻奢","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"普通"
27,"=100",5,0,"美洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
30,"=100",5,0,"美洲","长期","少","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"小众"
31,"=99",5,5,"美洲","长期","少","高","半自助","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"普通"
30,"=100",5,0,"美洲","短期","unknown","低","自由行","普通","经济型",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"小众"
23,"=100",5,2,"美洲","长期","少","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
21,"=100",5,1,"美洲","中期","unknown","高","自由行","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"小众"
21,"=100",5,1,"美洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"普通"
29,"=100",5,4,"美洲","中期","unknown","高","自由行","豪华","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
25,"=100",5,3,"美洲","长期","多","高","跟团游","轻奢","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"小众"
23,"=100",5,4,"美洲","长期","中","高","半自助","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
28,"=100",5,4,"美洲","中期","unknown","高","自由行","普通","豪华型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
23,"=100",5,3,"美洲","长期","少","高","半自助","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"普通"
21,"=100",5,3,"美洲","长期","unknown","高","自由行","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"小众"
21,"=100",5,3,"美洲","长期","少","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
27,"=100",5,0,"美洲","长期","unknown","高","自由行","豪华","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"知名"
26,"=100",5,4,"美洲","中期","unknown","高","自由行","豪华","豪华型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
34,"=100",5,3,"美洲","长期","中","高","跟团游","普通","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"普通"
30,"=100",5,2,"美洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
24,"=100",5,2,"美洲","长期","多","高","跟团游","普通","舒适型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"知名"
